"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:*NA,DLd:Read(email),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"PLa:W Call incomplete files complete_S,d:*NA,r:*NA,r_e:Clerk,u:User_86,dev:PL"
"PLa:W Call incomplete files complete_C,d:*NA,r:*NA,r_e:Clerk,u:User_86,dev:PL"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_25,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_25,dev:DL"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_25,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_95,dev:DL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_95,dev:DL"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_37,dev:DL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_117,dev:DL"
"a:W Call incomplete files ate abort_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_117,dev:DL"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"a:W Validate application start_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_117,dev:DL"
"ca:W Validate application start,d:Update(AValidatedFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"a:W Validate application start_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"a:W Validate application complete_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_119,dev:DL"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Cancelled,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_28,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Validate application start,d:Update(AValidatedFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"a:W Validate application start_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"a:W Validate application complete_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"a:W Validate application start_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:*NA,DLd:Read(email),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address- email)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"a:W Validate application complete_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"a:W Validate application complete_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_68,dev:DL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_112,dev:DL"
"ca:W Validate application start,d:Update(AValidatedFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"a:W Validate application start_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_112,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:A Cancelled,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_28,dev:DL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_113,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_28,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_28,dev:DL"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_28,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_28,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Cancelled,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"a:W Validate application start_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"a:W Call incomplete files ate abort_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"a:W Complete application start_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_19,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_19,dev:DL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_118,dev:DL"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"a:W Complete application start_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_19,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_90,dev:DL"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_14,dev:DL"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_14,dev:DL"
"a:W Validate application complete_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_90,dev:DL"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_23,dev:DL"
"a:W Validate application start_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_119,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_90,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_90,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_90,dev:DL"
"a:W Validate application complete_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"PLa:W Call incomplete files complete_S,d:*NA,r:*NA,r_e:Clerk,u:User_41,dev:PL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"a:W Call incomplete files ate abort_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"a:W Call incomplete files ate abort_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"PLa:W Call incomplete files complete_C,d:*NA,r:*NA,r_e:Clerk,u:User_41,dev:PL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_117,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"a:W Call incomplete files ate abort_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_120,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_117,dev:DL"
"a:W Call incomplete files ate abort_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:A Cancelled,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"a:W Validate application complete_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"PLa:W Call incomplete files complete_S,d:*NA,r:*NA,r_e:Clerk,u:User_11,dev:PL"
"a:W Validate application complete_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"PLa:W Call incomplete files complete_C,d:*NA,r:*NA,r_e:Clerk,u:User_11,dev:PL"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"a:W Validate application start_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:W Validate application start,d:Update(AValidatedFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"a:W Validate application start_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_114,dev:DL"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(email),r:*NA,r_e:Clerk,u:User_44,dev:DL"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"a:W Call incomplete files ate abort_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:A Cancelled,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_3,dev:DL"
"a:W Call incomplete files ate abort_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"PLa:W Call incomplete files start_S,d:*NA,r:*NA,r_e:Clerk,u:User_101,dev:PL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_117,dev:DL"
"PLa:W Validate application ate abort_C,d:*NA,r:*NA,r_e:Clerk,u:User_101,dev:PL"
"PLa:W Validate application ate abort_S,d:*NA,r:*NA,r_e:Clerk,u:User_101,dev:PL"
"PLa:W Call incomplete files complete_C,d:*NA,r:*NA,r_e:Clerk,u:User_114,dev:PL"
"PLa:W Call incomplete files complete_S,d:*NA,r:*NA,r_e:Clerk,u:User_114,dev:PL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:A Cancelled,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_12,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_12,dev:DL"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_12,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_7,dev:DL"
"a:W Call incomplete files ate abort_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_114,dev:DL"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_7,dev:DL"
"a:W Call incomplete files ate abort_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_118,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:W Validate application start,d:Update(AValidatedFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_7,dev:DL"
"a:W Validate application start_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_119,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_114,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"a:W Complete application start_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"a:W Complete application start_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_5,dev:DL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_112,dev:DL"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_5,dev:DL"
"ca:A Cancelled,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_5,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_27,dev:DL"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_27,dev:DL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_118,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_27,dev:DL"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_116,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_99,dev:DL"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_27,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_73,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_73,dev:DL"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_73,dev:DL"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_25,dev:DL"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_85,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_120,dev:DL"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_75,dev:DL"
"PLa:W Validate application start_S,d:*NA,r:*NA,r_e:Clerk,u:User_114,dev:PL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_113,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_85,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_85,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_17,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_25,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_25,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:A Cancelled,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Cancelled,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_61,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_61,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_61,dev:DL"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_116,dev:DL"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Update(OCancelledFlag),r:*NA,r_e:Clerk,u:User_1,dev:DL"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_117,dev:DL"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:*NA,DLd:Read(email),r:*NA,r_e:Clerk,u:User_85,dev:DL"
"ca:*NA,DLd:Read(address- email),r:*NA,r_e:Clerk,u:User_73,dev:DL"
"ca:*NA,DLd:Read(offID),r:*NA,r_e:Clerk,u:User_73,dev:DL"
"ca:*NA,DLd:Create(offID),r:*NA,r_e:Clerk,u:User_73,dev:DL"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"a:W Call incomplete files ate abort_C,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:W Call after offers ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"ca:A Accepted,d:Read(address)_O,r:Clerk,r_e:missing,u:missing,dev:MMdo"
"ca:A Create Application,d:Create(appID)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
"a:W Call incomplete files ate abort_S,d:*NA,r:Clerk,r_e:missing,u:missing,dev:MMa"
"ca:*NA,DLd:Update(OReturnedFlag),r:*NA,r_e:Clerk,u:User_113,dev:DL"
"PLa:W Call incomplete files complete_C,d:*NA,r:*NA,r_e:Clerk,u:User_2,dev:PL"
"PLa:W Call incomplete files complete_S,d:*NA,r:*NA,r_e:Clerk,u:User_2,dev:PL"
"ca:W Validate application ate abort,d:Update(OCancelledFlag)_M,r:Clerk,r_e:missing,u:missing,dev:MMdm"
